Destination,1990-1995_(mf),1995-2000_(mf),2000-2005_(mf),2005-2010_(mf),2010-2015_(mf),2015-2019_(mf),1990-1995_(m),1995-2000_(m),2000-2005_(m),2005-2010_(m),2010-2015_(m),2015-2019_(m),1990-1995_(f),1995-2000_(f),2000-2005_(f),2005-2010_(f),2010-2015_(f),2015-2019_(f)
Puerto Rico,0.9795040756749255,0.979614506183681,-0.16369286296014823,-2.8766010150959023,-1.6731559547575814,-1.2487019574635743,0.9406591439405522,0.9407023369454188,-0.2028293945365211,-3.0851522566766327,-1.7572413933650413,-1.3608908470745582,1.0147803801064388,1.0148211531940485,-0.12841446345770866,-2.690799124944098,-1.599270147405421,-1.1509217005975523
Saint Kitts and Nevis,5.603546935954266,6.471533862848222,2.587847337050318,1.6178846367616166,0.5392483521025607,0.4790565744541053,5.814450252340954,6.687767197154512,2.640455169350376,1.6706025380285845,0.5698391158861249,0.48054084452384144,5.380280107606141,6.237506897482562,2.5301068116871153,1.5597023736624405,0.5053383960757154,0.4774084979773761
Saint Lucia,5.9832328188493555,6.4357950485467335,-0.058844459839289064,-1.6756738719750541,-0.8532099428543012,-0.8502226511649582,6.163844382719817,6.616057082262743,-0.4774275463148801,-2.0234161042466763,-0.9258314948595995,-0.9324664062044649,5.80567641613198,6.255368732343086,0.3552061074865152,-1.3444531262953423,-0.7854412470705754,-0.7739856656958091
Saint Vincent and the Grenadines,0.8144246755311134,0.8150855519263773,0.5902292683229415,0.5908258618602771,0.295464856563788,0.29478313454763233,0.8429782920432237,0.8565786009596207,0.9217363028586728,0.9246090863652249,0.45524834337380155,0.4523582284235357,0.7874276727443716,0.775720500703129,0.26990962949769015,0.25749523271316993,0.13189759828983982,0.1311191816823771
Sint Maarten (Dutch part),..,..,..,..,0.8188824893333952,0.8685960505665135,..,..,..,..,0.790838786444185,0.8698326389940925,..,..,..,..,0.8447104359770011,0.8674586448359685
Trinidad and Tobago,-1.9348824199546744,-1.9347929639275996,1.4140931138745312,1.468446680260731,0.7308924508664195,4.232649624571164,-1.9868658676725517,-1.9872953397839268,1.3617377904774475,2.2902227897277134,1.1024295859515705,4.350412723894065,-1.889923099184871,-1.8896052448478873,1.4589352554984818,0.738522947935717,0.38159598069959466,4.119400880154859
Turks and Caicos Islands,6.594089050061244,4.948474840585719,7.49733513327113,5.44165141321074,5.547247896408429,1.9214582952691257,6.592664005068424,4.945606325457607,7.498423668446284,5.436569334562223,5.548823950846009,1.9232383291152253,6.595617855211759,4.9515515330298365,7.496167707295201,5.447100684349829,5.545558275153901,1.9195496997239936
United States Virgin Islands,0.8554090204001802,0.8553246515147326,0.012714334073499563,0.013059092857056339,0.013050571425548736,0.010575855480020139,0.7402394818014767,0.7392725782934945,-0.002993115839169555,-0.0029935638433367033,0.0044901777550646026,0.011221665483542679,0.9601498482225548,0.9597125723968594,0.026754962018148955,0.02738674175077287,0.0206821801434863,0.01000033347779314
Central America,-6.854745226406409,-3.187106479817163,4.480801242776756,4.667333860296531,1.4216741661050247,0.6414036857099338,-6.79134265433282,-2.955228724855764,4.420626784250619,4.676090431244416,1.3142170541410019,0.6632905192223342,-6.916751321659503,-3.4172317778795827,4.541033102215096,4.658591456771439,1.5284311121917642,0.6197567595721374
Belize,1.9071603851027414,1.7410248290093646,2.537539671995652,2.251531909247382,3.2990251605837075,2.3230737958115806,1.3206389155248532,1.2388099963530983,2.4367228436863457,2.1718242869668374,3.180090254597543,2.3230181009737474,2.572249111381598,2.2788079451362684,2.642187413245738,2.333512377035309,3.4201290720003095,2.3231301669287956
Costa Rica,-2.7329813125285063,-3.166455096800125,2.8280486023349454,2.477248139760222,0.30807082244997824,0.36596531571429136,-2.7966764053522395,-3.2521961325912785,2.3485448441688663,2.1016179017840537,0.17688165185706736,0.5407584678942197,-2.6674157281743374,-3.078861311475883,3.30427999343809,2.8348904046320915,0.4299352318660519,0.20352830836766414
El Salvador,-3.610820964917768,-4.410205017504525,2.5463977110709095,2.25800496367028,0.835872961863324,0.33781903549126036,-3.5935709956120254,-4.385183278653345,2.6590543119641104,2.3456099697158987,0.8666796404212276,0.33900929261258583,-3.6260771658936304,-4.432378857816442,2.445911430341179,2.179118802012112,0.8079756893144562,0.3367395551594856
Guatemala,-10.517234091903147,-23.54766600719801,3.4757093362262332,2.9598697453708356,3.31510862738899,0.6515960287396949,-10.411633072328053,-22.977467061997192,4.120702736452202,3.415022851455654,3.6656131019921836,0.6518381827813301,-10.596019724256022,-23.985957066343055,2.952195305679884,2.571385624883118,3.0044768758075815,0.6513778436833173
Honduras,-11.861580840689179,-33.16747257219544,-0.41608998597133257,-0.4256636932787645,6.7889323364286644,0.39871395269381127,-11.848174000643105,-33.04053347897724,-0.18880415837873818,-0.19200147458038463,6.816729772470525,0.39945617564463604,-11.875473790927849,-33.299960551615435,-0.6576697430344052,-0.6800337063132261,6.758255100339874,0.3978936118617276
Mexico,-8.336280071705449,3.197723899853872,5.616166303086252,6.161160060276908,1.1866320024320665,0.7634919101840759,-8.338511591542476,3.3088845899164485,5.667482176638107,6.214110191291457,1.0026259609569006,0.7633040573820734,-8.334042171387583,3.0856339699521245,5.563997054267154,6.107045278379577,1.373449346308945,0.7636808717148227
Nicaragua,-8.84325504161629,2.649109086099032,2.7784350947264125,1.3375039690622754,1.5106088412188041,1.1587099409516628,-8.905378501562325,2.8659075449393425,2.8364110007275496,1.4694555675633778,1.60181928798654,1.156309520032003,-8.780424755909513,2.4281224383435585,2.718512485134339,1.199793914250262,1.4143237320995488,1.1612555677617808
Panama,2.4294756235161272,3.2646293833469753,6.864123077111382,5.824753276603171,3.211500073039606,0.04894777404542887,2.0576739360036713,2.8830908686025207,6.863713730089831,6.047812601340401,3.17209730854459,-0.11757764608758743,2.8378548763299727,3.6676270461735725,6.864547041616333,5.591080626401886,3.2531671567054423,0.2234914770403558
South America,-0.1592436640427846,-0.12196770603444826,1.4306606955812549,2.712741293060521,3.1589698253157743,7.570790874509874,-0.28278640807126304,-0.24998847001985214,1.332644982363224,2.7365081764250445,3.1706845214420856,7.706997615318182,-0.036181490134704695,0.003969189531268611,1.5260086856738246,2.689705838770761,3.1475957943644204,7.437754223211974
Argentina,-0.6761840061839902,-0.6998476276404932,1.6549281326743774,1.528392488932762,2.8860495120120557,1.472531546919178,-0.9112393427917056,-0.9547473973435625,1.5250824828498715,1.416983028610358,2.875783191311649,1.4725439531663427,-0.4636113376892236,-0.4746136556197666,1.7676077155625796,1.6239927532189657,2.8948093797423335,1.4725209661613283
Bolivia (Plurinational State of),2.504602648925014,2.057913982188184,3.0170405745191142,2.6232842841932817,3.036723316394278,2.1954701343557685,2.620630659625975,2.150381925343399,3.2298708591902217,2.782242139312188,3.0374284679461385,2.195570475831995,2.383565540742545,1.9604187672377866,2.7890726868219784,2.4496966448113793,3.0359468080212624,2.1953596344058024
Brazil,-1.4800845503295519,-1.5984629315894592,-1.3915758005194316,-1.4956891773734975,3.800150284011222,2.9714488657386533,-1.4597276235517695,-1.5747700778328495,-1.3054726576358293,-1.396673228580102,3.8010764590092214,2.9714604311572446,-1.5034068408200227,-1.6256713471462978,-1.4910412425627773,-1.6112212405148003,3.799063753648401,2.9714352972260962
Chile,5.625184480496966,4.385286159467903,8.873613635446363,6.125115882357145,10.661533512004844,9.620863281271063,4.883230328873898,3.921841162157595,8.780727107495363,6.081086123335002,10.523347146988826,9.62087943819406,6.3617255571474685,4.8188245111612416,8.958202873790926,6.164951464470496,10.785479815599745,9.620848883970575
Colombia,0.504903245783614,0.4924701137967505,-0.36774644515883737,2.8786499821415656,2.2594566550075945,52.63445470449649,0.5779107709705072,0.5616796377575147,-0.1847612957520407,3.2764628904218727,2.4322496621324525,51.25613932558228,0.42884334274820424,0.41984071038779397,-0.5622829776410284,2.4427226845890804,2.064333305224357,54.117865084916474
Ecuador,7.611351841911191,5.499938628218056,4.25058571371051,11.033679764932183,3.4959738815489123,-0.3905049359433244,8.137830247708825,5.767890246586474,4.391109458959102,11.126145309597238,3.549278886336275,-0.40125234329320203,7.092492052389251,5.225169815817564,4.103464116310378,10.935708798089346,3.4390689762412303,-0.37900517537722445
Falkland Islands (Malvinas),0.3018049144717971,4.128290732828063,1.7745623121736844,4.165647653954635,1.7970177729490315,4.77984012124286,0.8819063973044876,4.415756752435014,1.1902825506481542,3.5722195479483783,1.572237751393069,4.781360750765884,-0.4965772330774,3.71150207406095,2.6067207538154546,4.953742578118399,2.0817569212386373,4.777938114870032
French Guiana,1.951255797726821,1.77743274476585,2.4107568875500647,2.1513859430365656,1.9422748579065445,2.522273368834858,1.1303766671481787,1.0698923620434362,1.8802427792364282,1.7189972753087128,1.582872464492931,2.5231003447112,2.902343714349978,2.5335165219718774,2.9429744454438107,2.564951226214729,2.2730799968684914,2.521525194029721
Guyana,8.780060132796038,6.083091889896096,4.657967462489238,3.775446089748593,3.174660244698953,0.5067251942925486,8.735751584744108,6.063996272461856,4.646798234081119,3.768116244965178,3.1694804689338483,0.5082270409606422,8.83137730442336,6.105132522182475,4.670838272424686,3.783884201528847,3.1806191889211273,0.5049978016383609
Paraguay,-0.9743228701484757,-1.0974783305363354,-0.9704644870516902,-0.9673708322327749,-0.48455304595484744,0.6399786657721032,-0.9862226636711876,-1.2255242996945817,-0.9690908132832857,-1.0064545954063837,-0.507868961774185,0.6402316916095605,-0.9611849111180917,-0.957142529114052,-0.9719600460702141,-0.9249028109231054,-0.45930048792923606,0.6397049530246898
Peru,0.015517546184899443,3.1170294351891132,3.2188152353800863,5.92051527727936,7.816191311357443,40.50262103339175,-0.22254738999033127,3.144009709577549,3.4178595528622226,7.291450481382802,9.695313871875712,38.46581971599961,0.25131073704232215,3.0905860329673804,3.021525739846332,4.447036608220188,5.402493093735695,43.15465348672853
Suriname,4.210217342205351,4.178420503588116,4.040497088454571,3.304991457906144,1.649413221543903,1.6974844416395054,4.269040354535393,4.228938554855303,4.103523297868876,3.325808687557377,1.669922194499679,1.7260959646924752,4.140909069582078,4.118541549568994,3.9653265177016492,3.2800485578203697,1.6247837641055651,1.663042338080226
Uruguay,-0.9791873195121246,-0.9994289974642794,-1.532839771779557,-1.5173078343178559,0.6437610086166913,0.8370457632553422,-1.0771506207062995,-1.1038981577050893,-1.7468208905245333,-1.7314422506660099,0.6310283041994257,0.9267204491121138,-0.8937128716769669,-0.9091358561721898,-1.3506071531984059,-1.338507173027354,0.6542826612277026,0.7627429862826336
Venezuela (Bolivarian Republic of),-0.09805374639530455,-0.12308433160831557,1.2009279209119312,4.488931771403022,0.8301373853932436,-0.517222989828525,-0.15929445676605472,-0.18748761530864733,1.1280319450307175,4.567088641217796,0.7885815415510108,-0.6291747341642979,-0.03578076072229401,-0.05800836230957111,1.2740796666746208,4.410479962476383,0.8719265184709459,-0.4053788202628363
OCEANIA,1.1913916754615188,1.306164104883232,2.3292052655736284,3.3666383922165477,2.4832149438789632,2.5259365522386052,0.9684643475558828,1.0818903583282644,2.201333375349953,3.3867724373978767,2.474923940017841,2.4923046810324028,1.421266249608395,1.5322638476638317,2.455866390605227,3.346801679602317,2.4913883108212556,2.5590333940215206
Australia / New Zealand,1.1666072312728093,1.3183753012659019,2.4249874003194094,3.5554131674737857,2.5762966366814988,2.5913161842457804,0.9549961496733723,1.1207138912784504,2.2996676322572456,3.5804133561514018,2.5773954025436163,2.56247364737485,1.3825840529344182,1.5160069058471486,2.5482873554630046,3.530938070698586,2.5752195588608235,2.61955868651015
Australia,0.9775193294916206,1.0912845158526145,2.125336038420595,3.7464397282836286,2.689431754612518,2.872896146585723,0.7801740949776738,0.9024733380995664,1.9915378542248494,3.7769161363921,2.6937747216001915,2.832605566402549,1.1800626131755416,1.2813327457621058,2.25785604753908,3.71640937546259,2.6851449486958967,2.9126106920828287
New Zealand,2.5541949148244347,2.851399342900276,4.259981254541843,2.4084405897630146,1.8591067384306375,0.6878153510789561,2.267973333303192,2.6329839704780995,4.232713276339888,2.3729103929448647,1.820280396769601,0.6879105178432787,2.8346514429286493,3.060163408157137,4.285733292260038,2.4418933260959674,1.8955313147374393,0.6877262387269765
Melanesia,1.1976262314816837,-0.32211576560738814,1.7544785389490452,1.2426796371397406,1.5064350006873544,0.8687290312451637,1.2893653804978973,-0.4252776079282528,1.6904025396095417,1.3101549966211865,1.2130661109729857,0.8156863969445085,1.0821243683917823,-0.19231595597067289,1.8343438817359508,1.1585611888000031,1.8675933668248206,0.9328185249475004
Fiji,-0.42917489140669157,-0.43858678221368413,-0.4516372242795887,1.4215242230517986,0.5904052066569954,0.5164097391855502,-0.35659973641696063,-0.37518921222888235,-0.11241958957578524,1.6738469352217171,0.7804259799813219,0.5167884223945161,-0.5066748822457836,-0.5067647857827181,-0.8242053729332572,1.135596677776134,0.3699085037045842,0.5159657811555421
New Caledonia,2.9506900218013303,2.5708074536451715,2.1930262222605155,1.9758167405208398,2.378393972041647,1.292909962254263,2.70363866025738,2.3820407944205324,2.096885355313396,1.897751936866602,1.9097416774605394,1.2157724815549071,3.253833140291823,2.7969115262771966,2.3063999663048,2.067006769246107,2.910063246517341,1.3779824805269882
Papua New Guinea,-0.10946544073766487,-4.852004766706335,2.7000693712908563,0.210803028705572,0.3357041254265853,0.2188197777398677,0.4796882487001916,-4.452284881284112,2.4246971375620108,0.6002759160730358,0.2881770287300545,0.27868009786641107,-0.9330555794233,-5.445430233723801,3.1120296562724294,-0.37607237679264427,0.40887002271265493,0.12666530324254763
Solomon Islands,-0.22846512118981868,-0.9659923823238779,-3.928745909238665,-3.3973013765437634,-1.3101034353733225,-0.5179000919615667,-0.17960351615168701,-0.914043069617108,-3.8998281907001275,-3.372900333761987,-1.2821478746549448,-0.5050676829379867,-0.28978237028276727,-1.031556597705467,-3.965409843751502,-3.42833248760157,-1.3457608340788105,-0.5343035068968254
Vanuatu,1.2837284552613135,1.2978800894337141,1.2831528260110752,1.319767249333056,1.269445115747766,0.45088286802134997,0.4056301283850099,0.3824208289355675,1.1482181442667803,1.23436047332799,1.25122226841714,0.4538465796390371,2.306407516224208,2.267798858518775,1.4186151551631794,1.404568738304995,1.2874456783334922,0.4479576136001302
Micronesia,1.7085267542211222,1.8494884258247433,-0.2778338101665314,-2.1993296063476833,-0.2620113344339744,0.9623176710391398,0.706426741271562,0.5882868991582508,-0.36023569588093574,-1.923743314551361,-0.1681745737931783,0.9069835809064475,2.9081899676095624,3.1885660895220895,-0.19618417379273614,-2.475056639759412,-0.35765093507381096,1.0188560084882226
Guam,0.6090809310205345,0.5913488550819949,0.18089940751272127,0.17927783386030796,0.17768507353542878,1.2049017927386705,-0.27729193575678973,-0.2811905932829211,0.1675304403052535,0.16613876719452872,0.16477002494776222,1.2056146046520355,1.7016921997031056,1.5687480568882732,0.19518860349782022,0.1933020706080513,0.1914516562625787,1.2041424669501788
Kiribati,0.556478315300858,0.5326546513119796,1.711735945472184,2.850755158322128,0.35252338269207617,0.866944299464254,0.5699406147709054,0.8424107295081626,1.9856293916288836,2.837611744708878,0.35399154198801713,0.8778431377820294,0.542342721788492,0.20192920502019188,1.4102756865531627,2.8654208384416298,0.35088619301819046,0.8547841187069836
Marshall Islands,4.906954172504404,4.901274038005936,4.9084262409005115,4.906406244301976,1.2242955530747441,0.0911855114260892,4.787544547783625,4.7920252723450565,4.871048458908335,4.876081325594535,1.1882654451225076,0.09925571350463444,5.102421128049376,5.077444520709208,4.968126743041436,4.954629585339125,1.281346092097184,0.07843143687832184
Micronesia (Fed. States of),-1.9540219093619602,-1.400386043294003,-1.4023347540925466,-0.6934681724721078,-0.359592570577142,0.565046474514083,0.18966476895331957,-4.160775241135193,-1.9003938647457177,-0.8084542644255831,-0.4032394658068839,0.5870783026317753,-5.198165330152419,2.6317511713658726,-0.8044960262101799,-0.5600063164022383,-0.3093642501841731,0.5397279787015844
Nauru,-1.5505917277264682,-1.6893413613909762,-1.214058913713481,-12.884181529077152,9.370464881506026,2.800126459412371,-1.5312542820874586,-1.6738665927965906,-1.2046997224175227,-12.302884984366584,9.895418823426356,2.9679076709845496,-1.5728625463822623,-1.7071969790231352,-1.2248725048143734,-13.577903157054877,8.704141546138038,2.5790073687055983
Northern Mariana Islands,3.9353876862552513,4.290148094526641,-1.3292901211123012,-8.80861724319821,-2.202327453118772,0.1921183786785198,2.1090333841208246,1.8548518516996306,-1.6914522500043643,-8.93020208541115,-2.3273134050414526,0.1942979513500701,5.858378078226249,6.375783466835153,-1.0566791435433476,-8.719012180407082,-2.1111946150204104,0.1905376006234909
Palau,10.559151465780266,5.68403213972274,-0.8647019834740064,-1.9194464371596438,-2.123407924894268,0.644842307568939,8.893716425228915,6.595705942561693,-1.5156751490793912,-2.397832214606057,-1.3860869890480765,-1.0306347851414832,13.244076077075793,4.286931987417026,0.14913076553328136,-1.2253938314168304,-3.21066892153348,3.028868910661405
Polynesia,2.081003040743543,1.7353677129867955,0.6462948588763842,-0.40700003850615685,-1.1330753277588212,0.28054859255095255,1.868156270936517,1.542178107031031,0.4301131050646583,-0.480322119878431,-1.1739832785091786,0.3106478148723545,2.346958411403924,1.9713436091488081,0.9044573367145031,-0.32081582296485295,-1.0852887497631245,0.24542029759956455
American Samoa,1.636748034244579,1.512071627974935,-0.5526854894613169,-0.567544569331444,-0.03569304933070855,0.027629009018027346,1.4861219779593062,1.3817404238117568,-0.630072581625914,-0.6505696364433479,-0.16600360907642203,0.029154522254559848,1.8019643678833859,1.6529445701570489,-0.46993614249965676,-0.4794986478299592,0.10099272722319176,0.026039408655674126
Cook Islands,0.7510838979430741,0.7238955055640315,3.253609926748603,2.797626891366416,-1.6127972251854812,0.10045937742936624,0.7347765129151476,0.7216263264707156,2.102055009609488,1.8914333258577671,-1.6951835549667524,0.10031541118229466,0.7716344950207732,0.7267521294712498,4.6147663996868555,3.757732792993609,-1.5298313515614406,0.1006037574931387
French Polynesia,1.8688618911235528,1.3424929767380573,1.2505869846901596,-0.4042311367176899,-1.0258658877510116,0.9362372468525905,1.5505848271855194,1.067526583751581,0.8899243576427894,-0.40394326285844473,-1.024873799653384,0.9377799436811388,2.332967740161788,1.729228600127395,1.7390487231277167,-0.40461283883358523,-1.0271814303063853,0.9341913135392947
Niue,0.8077612181057606,0.736279462454328,0.9413502171597147,2.4151719153789593,-0.033984715059196036,0,0.9563574870098547,0.838217912312739,1.018401808545139,2.4656806369346183,0,0,0.6378672755190757,0.6181507492615341,0.851192288375918,2.3556607131276692,-0.07421158793071203,0
Samoa,6.7047475886186785,4.90281965795971,-0.8584423953943897,-2.2991794555952847,-3.7231105459526397,-1.3095789689447337,6.499034914905582,4.704570711446727,-1.0663011753544331,-2.5041699091267633,-3.773278184952679,-1.3142060461521288,6.931982646508302,5.117229264982844,-0.638314742138883,-2.086630107913164,-3.6717636281829518,-1.304856011044631
Tokelau,-0.2985130043335141,-0.30303610041204443,-0.3076983767895891,10.169946680127993,2.536144083091458,0.857803624719471,-0.40405414635038933,-0.412385744054714,-1.5892834270849359,8.750540811356547,2.4632456955223887,0.9474818147746432,-0.1673649934103316,-0.1687773729172919,1.1525822567327284,11.577160683156354,2.6032499111683554,0.7752559185640054
Tonga,2.3503162837091405,2.3597327888823463,3.0969687081707766,1.361558741160739,-3.043955322224221,-1.3109673401111737,2.8745577430232694,2.8488188830870045,3.1937614254650164,1.4600178576898044,-2.9421773007642438,-1.3079539914670388,1.7870221329696894,1.8054595184870286,2.983782850158572,1.2451950137396728,-3.1655664999091107,-1.3145885368220962
Tuvalu,-3.7979470120482444,-3.7531793877735113,-0.8432162164855597,1.0258658877510096,0.8890352514166758,0.8547841187069836,-3.9148915425219073,-4.02843456334748,-1.0171683446698192,1.017168344669819,0.8098272270947399,0.9728854062418406,-3.646431135879092,-3.404422997197344,-0.6283239246675785,1.0365013572917188,0.9854209801356567,0.7109483830133353
Wallis and Futuna Islands,3.9015727958945132,3.3528153398304483,1.6747773042936644,-5.989316377476866,-8.68398254847936,-0.7232905633501349,3.6647881816836696,3.0961154640297694,1.6762747119633752,-6.002091849006764,-8.690846380327198,-0.7163813940094016,4.152787295564891,3.6183665828125946,1.673248240755064,-5.976278256412505,-8.67698454851199,-0.7303343116475349
EUROPE AND NORTHERN AMERICA,2.3464053367893802,2.258348252113839,2.281693335288547,2.2035139969209134,1.4263851759317299,1.8990949368813685,2.353853037709325,2.3055683355276413,2.31801339777822,2.043134800089329,1.2704026528206491,2.046394824541138,2.339328450227417,2.2133593277000667,2.246947866631429,2.3560155449633315,1.5724433135964702,1.7614221659653677
EUROPE,1.506695122701447,1.221585336101379,2.239225229069132,2.1120530456553115,1.1892597995736636,2.320714096169286,1.4345762694071702,1.1897838329490211,2.2498172328487063,2.0577485109994154,1.0417114785527373,2.6843274033689926,1.574700557295114,1.2514221074396905,2.2292978213747263,2.162842738196197,1.3259215768825339,1.9815802528436237
Eastern Europe,-0.6010572086118261,-0.8697789709632902,-0.6881934467243372,-0.6526040676675406,0.7505982714076604,0.544893114118897,-0.3693134061665997,-0.6450569956602731,-0.7081510879036162,-0.701335302517748,0.789024754983827,0.648201669869304,-0.8036347075073745,-1.0704862540880313,-0.6701950725162116,-0.6087999729877873,0.7160739387683928,0.4515394815164351
Belarus,-1.0300153979995736,-1.0859738024391539,-0.29775925576930445,-0.30225936634452144,-0.13754360482857997,-0.31385442176160133,-1.0300233258418483,-1.0859648148733523,-0.2977792456962337,-0.30223991571455594,-0.13756088570100958,-0.3140350362147942,-1.0300086990551713,-1.0859813968393053,-0.29774236449636005,-0.30227580191693165,-0.13752900267640808,-0.31370180562135136
Bulgaria,8.2144028677076,5.805985409327443,6.85097773133734,4.448325999943642,9.683780977894598,7.708477704596847,8.21440116377846,5.807081205578925,7.543565938460807,4.81974917388629,11.472753536771945,8.0031617637673,8.214404104604482,5.80518992381195,6.332709790608623,4.157064680359142,8.133161395532722,7.4276236652209535
Czechia,8.10942294130956,5.75361125431743,7.580393304620175,4.229255453031967,0.8817215825170222,5.1981154926017785,8.61579768204642,6.002158948014704,8.4286459771125,5.240960070153026,0.2581506133987425,5.0897841251950435,7.54598167777783,5.465720414094153,6.536402617895662,2.8432040138896673,1.7555194649133643,5.343605732317582
Hungary,-1.510309037494577,-1.6338128503673826,4.223879018410872,3.485455843280258,1.7065923195723303,1.8506224912181986,-1.184708178110212,-1.2593281872984594,4.62913049713153,3.756412732997421,2.2904774467759093,1.855926303746629,-1.780094766918863,-1.954275399710628,3.864197450613291,3.237121942446032,1.1487671192834454,1.8454076046943775
Poland,-3.123106212610984,-3.1231100829261345,-2.6591541166034944,-2.349845022224737,-0.729630292419234,1.4345452976198516,-3.535460697886947,-3.55070194531459,-2.6027523431249246,-2.4903125249074987,-0.18956107978876124,2.729063101262547,-2.8205834723390324,-2.8205386073024816,-2.6984365594034823,-2.252360129170503,-1.1109039958986755,0.4558261966511911
Republic of Moldova,-7.865118376016538,-7.865122413579033,-7.407164095031191,-5.575770793140765,-3.932540532180953,-0.39344779241653133,-8.543078508752258,-8.585179210446178,-7.953820378231937,-5.266905062114273,-3.6608430094329227,-0.3638281717498184,-7.353326844567218,-7.353478540238062,-7.03903010840633,-5.781697837918596,-4.118142716921228,-0.4139346532656461
Romania,-0.11636954953042442,-0.11630573715343245,1.5623366409361854,3.989815056870627,9.223687205150592,12.455837745339897,0.9632168702621244,0.8670549415159725,2.11250103770775,4.457339492944969,10.304788518379187,13.201733801969146,-0.9503286163115983,-0.950174217355198,1.061134843678729,3.542440365001602,8.10543032012235,11.614405029456307
Russian Federation,0.6890442759704268,-0.048058659024745425,-0.3949723331487081,-0.8274679167644048,0.785750014218979,-0.005834519984212865,0.9328448004228782,0.19280478344186305,-0.5980505044587,-1.0326330209560963,0.7153636603500948,-0.005827235615567732,0.45129174473920186,-0.28867062706715463,-0.191724699402005,-0.6262613851434273,0.8538444036828904,-0.0058415428012213964
Slovakia,10.360706284033087,10.360991740136523,2.289558607922305,2.2896982171255473,3.877595736794427,1.417197406548544,10.360710154660465,10.360631840255603,2.7187621840860485,2.62109111479223,5.699862795317288,1.892309877726744,10.360703237680639,10.361274992523365,1.9451687315581687,2.0144563780017464,2.2003905760557907,0.9306838675505209
Ukraine,-2.208342028196125,-2.208335656275457,-1.8042574031221643,-0.9385991454051443,0.3960511624437759,0.24875615622448125,-2.2082663715317787,-2.208260820681703,-1.7673332590729864,-0.9017939151560277,0.3960574656847944,0.24876717036144952,-2.2083987538900303,-2.208391766718174,-1.8319873696198463,-0.9663292241714564,0.39604640573837385,0.24874784446243065
Northern Europe,1.5881228937728218,1.872480756744217,3.872225886232419,3.3633337140681876,3.1339362290451485,3.222445511332624,1.3849446892673,1.7269458030765814,4.138806056220867,3.6351428195289226,3.098695048061943,3.4086436239718165,1.7723620108753044,2.002281194012472,3.633093496241223,3.11316531386902,3.166741746424051,3.048158849299682
Channel Islands,-0.3735611427536188,1.2123563580370218,1.9654672488691434,1.7894801236639521,1.1826721379051601,0.4592641494137679,-0.3737515896200598,1.2037293897898271,2.1177255083514543,1.9115582688141162,1.2351933008581293,0.4596759480454211,-0.37339198453280587,1.2200157932291245,1.8293623827411225,1.6789228567197172,1.1347097940671906,0.4588871429640878
Denmark,5.0739946284308255,4.043659267391598,3.4274532363497077,2.570122096955995,3.477633680963958,4.830196870924351,5.039084328501945,4.021552407073862,3.378367923192388,2.54620185160097,3.7149143478747044,5.098929890329069,5.107008469534687,4.06450732921798,3.4735839341074817,2.5925230944166278,3.2531031157642087,4.570216588161994
Estonia,-3.8089231750925006,-4.709191723811947,-1.3092897940311532,-1.4010434447925841,-2.254307057000664,-0.5744512378194588,-4.621456292277544,-6.020975331548504,-1.3537520901529867,-1.4520801775763685,-1.8191313052510876,0.18426378238054472,-3.1692166212965818,-3.767742999714036,-1.2791864380928586,-1.3666268005558928,-2.552563729384964,-1.1180552715583252
Faroe Islands,-7.808196301146296,4.285535422779067,4.867325947912106,2.1220422548575053,1.4712235091466273,4.067074997564414,-8.754855340550284,3.971812230176465,4.86484281540432,1.9432749690729536,0.6055541906694066,4.161145303458216,-6.621336361086098,4.652161104486485,4.8701784965340735,2.32542481527979,2.403831185696083,3.969813200462391
Finland,9.105646628475498,6.233798252282879,6.884575466007538,3.461557253748267,6.41324671108994,4.905560598499648,8.954759562784014,6.163631174430632,7.142775062487862,3.5407553803815084,6.500772383415056,5.204750218491578,9.255918939313016,6.302914204873705,6.627844035512073,3.38147089437397,6.323992675548368,4.5953538378578145
Iceland,5.6898922115216095,4.424523720063569,9.450976789993902,6.391600197692639,2.1492282118322916,7.339420659078251,5.974870989441651,4.597218850611673,10.873830691830136,7.004671093493628,1.5827710880767132,9.200782400251988,5.460080712230159,4.282341109364752,8.18820981627894,5.791834181109583,2.704653379836596,5.425637099707837
Ireland,-0.09400856700594024,8.700698432310352,10.379904482342676,4.305648906609423,0.7710456405102522,2.334286936402503,-0.728403625851525,9.402917392019035,11.664547211124596,3.0208714924009774,0.8632433678425552,2.411737248487635,0.5011426518373095,8.039713412764856,9.044094057678423,5.641590501431617,0.6808444743807591,2.257933006605677
Isle of Man,1.1821178016017504,1.1156170321086987,1.229558184209185,0.9290193674402782,-0.5644302931267905,0.3678005752517571,1.3885701286352585,1.298390921986314,1.530318084983754,1.1038279164613352,-0.7293989458328543,0.36750306330491705,0.9966021801278075,0.948303334499418,0.9477433941980362,0.7613903025742078,-0.40616104950964155,0.3680837045789607
Latvia,-3.6555786392176555,-4.476646623109028,-2.653671964333083,-3.656085068092342,-3.348105662921498,-2.803101678187961,-4.327839583041892,-5.530595439990379,-2.7587078728547256,-4.321364988656564,-3.6242737730643007,-2.691203625342995,-3.1215540772553756,-3.7005920785493807,-2.5801224523393294,-3.2050628694194354,-3.16810037698864,-2.8754752838622
