Year,Destination,0-4_(mf),5-9_(mf),10-14_(mf),15-19_(mf),20-24_(mf),25-29_(mf),30-34_(mf),35-39_(mf),40-44_(mf),45-49_(mf),50-54_(mf),55-59_(mf),60-64_(mf),65-69_(mf),70-74_(mf),75+_(mf),Total_(mf),0-4_(m),5-9_(m),10-14_(m),15-19_(m),20-24_(m),25-29_(m),30-34_(m),35-39_(m),40-44_(m),45-49_(m),50-54_(m),55-59_(m),60-64_(m),65-69_(m),70-74_(m),75+_(m),Total_(m),0-4_(f),5-9_(f),10-14_(f),15-19_(f),20-24_(f),25-29_(f),30-34_(f),35-39_(f),40-44_(f),45-49_(f),50-54_(f),55-59_(f),60-64_(f),65-69_(f),70-74_(f),75+_(f),Total_(f)
1995.0,More developed regions,71194.07999999999,78506.4,80200.12000000001,80631.84400000001,83708.928,85664.23799999998,90856.98899999999,90567.045,86071.944,79192.25600000001,63146.121,64530.622,56187.09699999999,53601.088,42446.14399999999,62976.58400000002,1169481.5000000002,36490.471,40206.466,41018.210999999996,41196.278999999995,42601.69999999999,43465.270000000004,45921.65800000001,45466.55599999999,42914.47999999999,39214.795,30867.733000000007,30875.291,26234.748999999996,23590.819000000003,16875.803,20927.397,567867.678,34703.613999999994,38299.92900000001,39181.917,39435.563,41107.23,42198.97099999999,44935.33999999999,45100.48299999999,43157.45899999999,39977.45999999999,32278.37599999999,33655.335999999996,29952.349,30010.262999999984,25570.335,42049.170999999995,601613.796
1995.0,Less developed regions,548648.4549999997,551927.775,492397.158,443804.3070000003,427592.44100000005,397977.443,342986.14099999977,289935.699,258102.24699999992,194419.96600000004,157134.3549999999,138642.70100000003,115507.75199999995,88031.014,60893.74399999996,66730.28100000002,4574731.479000001,283235.4770000001,283724.41500000015,252443.1099999999,226800.0949999998,217963.26700000002,202191.85400000002,174589.87299999996,147545.54099999994,131230.71800000008,98097.20500000005,79326.956,69638.13200000004,57314.024,43032.91399999998,28645.252999999997,28495.036999999997,2324273.8710000003,265412.97099999996,268203.39100000006,239954.058,217004.23499999984,209629.16500000018,195785.595,168396.2420000001,142390.16999999998,126871.52500000002,96322.76099999998,77807.38599999997,69004.57100000003,58193.716000000015,44998.116999999984,32248.478999999996,38235.20299999998,2250457.585
1995.0,Least developed countries,97424.26800000005,83666.33899999999,73185.16799999999,61728.702,51772.234,43581.785,36308.575000000004,29394.336000000003,23578.38499999999,19705.675000000003,16592.642000000003,13475.760999999999,10809.839000000004,8020.263999999999,5442.514,4995.185000000001,579681.6720000001,49257.654000000024,42248.863999999994,36940.221000000005,31072.434999999994,25940.121999999996,21669.51799999999,18042.558000000005,14591.814,11693.943000000001,9680.681999999999,8115.915000000003,6542.617999999998,5200.078,3779.000999999999,2535.5069999999996,2262.8430000000008,289573.7729999999,48166.60999999999,41417.48000000001,36244.94000000001,30656.271,25832.107000000007,21912.276999999995,18266.015,14802.525999999998,11884.426999999998,10025.005000000001,8476.723000000004,6933.141,5609.7699999999995,4241.276,2906.9989999999993,2732.362,290107.9290000001
1995.0,"Less developed regions, excluding least developed countries",451224.1869999998,468261.4360000002,419211.9899999999,382075.60500000033,375820.20700000005,354395.658,306677.5659999999,260541.36300000013,234523.862,174714.291,140541.7129999999,125166.93999999999,104697.91299999997,80010.75,55451.22999999996,61735.09599999999,3995049.8070000005,233977.82300000003,241475.55099999998,215502.889,195727.65999999986,192023.14500000005,180522.33599999998,156547.31499999994,132953.72699999993,119536.77500000008,88416.52300000003,71211.041,63095.51400000005,52113.94600000001,39253.912999999986,26109.745999999996,26232.194,2034700.0979999998,217246.3609999999,226785.91099999996,203709.11800000005,186347.96399999983,183797.0580000001,173873.31800000003,150130.22699999996,127587.644,114987.09800000003,86297.75600000002,69330.66300000002,62071.43,52583.94600000001,40756.840999999986,29341.479999999996,35502.84099999999,1960349.6559999997
1995.0,World Bank income groups,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1995.0,High-income countries,72423.56099999999,73520.04800000001,75325.569,76127.68,79451.88700000003,82670.553,85794.884,82735.78499999999,76924.73699999998,71645.77,58677.984999999986,53576.770000000004,48688.26099999999,44494.61499999999,37392.46300000001,56515.907,1075966.4749999999,37164.78599999999,37700.694,38581.47699999999,38919.142,40472.50899999999,42220.83199999999,43782.17700000001,41973.833,38775.537,35901.09,29025.647000000008,26226.447,23188.374999999996,20271.115,15706.215000000002,19832.307999999997,529742.1839999999,35258.776,35819.36600000001,36744.09900000001,37208.527,38979.378000000004,40449.734,42012.71299999999,40761.947,38149.198,35744.672,29652.33599999999,27350.326999999987,25499.881999999998,24223.49999999999,21686.245999999992,36683.568,546224.269
1995.0,Middle-income countries,476218.31399999995,497337.9860000001,446287.18099999987,405813.1200000003,396080.56300000014,371184.37699999975,323712.235,277150.45300000004,250768.85999999993,188199.769,150018.9539999999,140143.554,115520.40399999995,91631.84499999999,62160.822,69575.24600000001,4261803.683,246568.24,256153.50899999996,229160.96999999983,207688.70499999996,202173.95500000002,188725.063,164761.61800000005,140931.78899999993,127306.94300000003,94776.57000000005,75610.62299999999,69820.18600000003,56902.11500000001,43872.899,28139.719999999994,28049.689,2160642.5939999996,229650.07599999988,241184.47999999992,217126.21499999997,198124.44699999987,193906.60000000003,182459.30700000003,158950.59999999998,136218.66100000002,123461.91600000003,93423.19699999999,74408.31700000002,70323.36900000002,58618.27799999999,47758.95299999999,34021.097000000016,41525.525,2101161.0379999997
1995.0,Upper-middle-income countries,197939.54800000007,235327.144,203717.37999999992,191741.92900000003,207504.51699999996,205063.49300000002,176431.98500000007,150429.467,144765.756,106037.00699999998,80975.346,79003.03599999998,66697.83200000002,54330.36999999999,37279.41399999998,43913.232,2181157.456,102652.074,120909.94500000004,104165.18299999996,97786.88600000001,105604.39599999998,103680.19599999997,89257.95699999992,75921.26899999997,72950.56300000002,53284.889,41135.78700000001,39755.28800000001,33090.29300000001,25986.528000000002,16563.635,16980.048000000003,1099724.937,95287.47400000003,114417.20800000003,99552.20000000001,93955.06400000003,101900.10999999997,101383.28799999996,87174.021,74508.19000000002,71815.19,52752.124,39839.55300000001,39247.740999999995,33607.53,28343.84799999999,20715.775999999994,26933.164000000004,1081432.4810000001
1995.0,Lower-middle-income countries,278278.766,262010.84200000003,242569.801,214071.19100000002,188576.04600000003,166120.88400000005,147280.25000000003,126720.986,106003.10400000004,82162.76200000002,69043.60800000002,61140.51800000002,48822.57200000002,37301.47499999999,24881.407999999996,25662.013999999992,2080646.2270000002,143916.166,135243.564,124995.78700000001,109901.81900000003,96569.55900000001,85044.86699999997,75503.66100000001,65010.51999999999,54356.380000000005,41491.681000000004,34474.836,30064.897999999997,23811.822,17886.371,11576.085000000003,11069.641,1060917.6570000001,134362.60199999996,126767.272,117574.01500000003,104169.38299999997,92006.49,81076.01899999999,71776.57900000003,61710.47099999998,51646.725999999995,40671.073000000004,34568.764,31075.628000000004,25010.748,19415.105000000003,13305.321000000002,14592.361,1019728.557
1995.0,Low-income countries,70987.326,59368.520000000004,50789.058000000005,42305.063,35600.822,29606.902,24160.434999999998,20462.531,16350.673000000003,13669.078,11503.190000000004,9387.226,7427.644999999999,5459.436999999999,3748.406,3560.2580000000003,404386.57,35884.901,29971.873999999996,25620.026000000005,21292.287000000004,17833.824999999997,14623.625999999997,11881.345000000001,10029.62,7998.0689999999995,6585.699999999998,5519.164000000001,4435.402000000001,3429.991,2458.482,1658.0959999999998,1519.2569999999998,200741.665,35102.420999999995,29396.65399999999,25169.033999999996,21012.775,17766.995000000003,14983.280000000002,12279.086,10432.919000000002,8352.596000000001,7083.389,5984.025000000001,4951.832,3997.6610000000005,3000.9599999999996,2090.3,2041.0160000000003,203644.94299999994
1995.0,No income group available,213.33400000000003,207.62099999999998,195.47000000000003,190.28799999999998,168.09699999999998,179.84900000000002,175.576,153.97499999999997,129.92099999999996,97.60499999999999,80.347,65.77299999999998,58.53899999999999,46.20500000000001,38.197,55.45399999999999,2056.251,108.02099999999999,104.80399999999999,98.84799999999997,96.24,84.67800000000001,87.603,86.39099999999999,76.85500000000003,64.649,48.63999999999999,39.255,31.387999999999998,28.292,21.237000000000005,17.025,21.179999999999996,1015.1059999999999,105.312,102.82000000000001,96.62700000000001,94.049,83.42200000000001,92.24500000000002,89.18299999999999,77.126,65.27400000000003,48.96300000000001,41.08400000000001,34.37899999999999,30.243999999999996,24.967000000000002,21.171000000000006,34.265,1041.131
1995.0,Geographic regions,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1995.0,Africa,118757.42200000002,103578.02599999998,90883.77900000001,76903.67199999999,63794.93599999998,52884.51499999999,44436.621,36974.15899999999,30285.254999999994,24611.718000000015,20042.606000000007,16666.304999999997,13714.619000000002,10269.389,6968.988000000001,6498.067999999999,717270.078,60112.06800000001,52347.65800000001,45887.759000000005,38729.64400000001,31910.524999999994,26203.86999999999,22062.390999999996,18322.507999999994,15006.000000000004,12078.758000000003,9693.272,7973.165999999998,6513.935000000002,4777.534000000001,3172.582,2805.934,357597.60400000005,58645.348000000005,51230.38700000001,44996.02700000001,38174.033,31884.409,26680.653000000002,22374.23,18651.662999999997,15279.244999999999,12532.970000000001,10349.329,8693.135999999999,7200.692000000001,5491.849,3796.3959999999997,3692.141,359672.508
1995.0,Asia,378043.59199999983,398482.628,354673.95199999993,325475.54300000024,329216.4749999999,312975.24199999997,269596.80400000006,229512.74900000004,210314.223,159069.109,128704.493,115350.03800000002,97268.30399999999,74400.31799999998,51602.33699999999,58401.17599999999,3493086.9829999995,196720.806,206053.46699999998,182869.843,167380.27,169028.3269999999,160284.85799999998,138440.40699999998,117908.63499999995,107848.85300000002,80935.80900000001,65646.08799999999,58562.722,48711.778000000006,36715.264999999985,24262.824,24579.465999999997,1785949.4179999998,181322.78599999996,192429.15400000004,171804.1030000001,158095.2769999999,160188.15000000005,152690.38999999996,131156.38699999996,111604.12000000001,102465.38200000004,78133.30200000001,63058.41,56787.325,48556.51199999998,37685.06599999999,27339.509000000002,33821.707,1707137.5799999996
1995.0,Europe,41510.618,48628.425999999985,50156.093000000015,50224.015,51639.217,53282.968,56172.08,55984.070000000014,52763.42099999999,47666.778999999995,37866.55,43080.013,36694.435000000005,35434.07099999999,27344.207999999995,38547.50000000001,726994.464,21295.149,24900.574000000004,25635.656000000003,25598.760000000002,26241.460000000003,26971.620000000003,28270.201000000005,28038.572,26235.152999999995,23563.563,18474.959000000003,20336.638000000003,16910.812,15225.398000000001,10386.578,12050.429999999998,350135.5229999999,20215.472999999998,23727.855000000007,24520.440000000002,24625.253999999997,25397.760999999995,26311.349,27901.881999999998,27945.492,26528.263,24103.214,19391.578999999998,22743.378999999997,19783.626,20208.66799999999,16957.622,26497.052999999996,376858.91000000003
1995.0,Latin America and the Caribbean,56859.022,55630.01699999999,53524.45900000001,49228.53,43982.96300000001,40296.479000000014,36518.20700000001,30955.179,26319.62000000001,21054.528000000002,17106.866999999995,14415.884000000007,11788.694000000001,9610.052999999998,6910.343000000001,8817.419999999998,483018.265,28972.753000000008,28279.068999999985,27114.154000000002,24689.342999999997,21835.863000000005,19861.42199999999,17944.936999999994,15140.873000000001,12859.706,10284.491999999997,8323.954000000002,6940.8629999999985,5579.756,4432.533,3094.1870000000017,3628.5919999999996,238982.497,27886.263999999996,27350.961000000014,26410.320000000007,24539.193,22147.088999999996,20435.052999999996,18573.261999999995,15814.304999999998,13459.912999999991,10770.033,8782.903999999997,7475.022000000003,6208.928999999999,5177.521999999996,3816.153999999999,5188.805,244035.729
1995.0,Northern America,21951.314,21529.722999999998,20867.869000000002,20233.335,20250.74,21924.322999999997,24822.403000000006,24913.728,22522.568,19425.433,15178.158,12521.203000000001,11239.630000000001,10996.081,9741.508,16335.526,294453.54199999996,11225.474,11022.284,10675.176,10383.328000000001,10322.3,11191.914,12643.957000000002,12520.188,11210.203,9546.259,7354.438999999999,6125.247,5340.473,5025.349,4253.91,5940.059000000001,144780.56000000003,10725.841,10507.436,10192.697,9850.006000000001,9928.439,10732.406,12178.448,12393.537999999999,11312.365,9879.171,7823.718,6395.956999999999,5899.155000000001,5970.7300000000005,5487.598999999999,10395.466,149672.972
1995.0,Oceania,2720.5669999999986,2585.355,2491.126,2371.056,2417.0380000000005,2278.154,2297.015,2162.8589999999995,1969.104,1784.6549999999995,1381.8020000000001,1139.88,989.1669999999999,922.19,772.5039999999999,1107.1750000000002,29389.647,1399.6980000000003,1327.829,1278.733,1215.0289999999998,1226.4919999999995,1143.44,1149.638,1081.321,985.2830000000001,903.1190000000001,701.9770000000001,574.787,492.01900000000006,447.654,350.975,417.9529999999999,14695.947000000002,1320.8729999999998,1257.527,1212.3880000000001,1156.0350000000003,1190.547,1134.715,1147.373,1081.5349999999999,983.816,881.531,679.8220000000001,565.088,497.15100000000007,474.545,421.534,689.202,14693.681999999999
1995.0,Sustainable Development Goal (SDG) regions,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1995.0,SUB-SAHARAN AFRICA,97542.35200000001,82609.12499999999,71364.823,59966.80699999999,49637.64099999999,40702.06799999999,33836.85699999999,27988.069000000007,22930.077999999994,18836.590000000004,15566.755000000005,12613.245999999994,10131.840999999999,7461.973,5034.226000000001,4536.981,560759.432,49259.70800000001,41630.200999999994,35925.780999999995,30090.041000000012,24770.177999999996,20116.782,16721.938000000002,13774.498000000001,11271.120000000003,9188.554999999998,7521.631,6008.775,4783.482000000002,3453.349,2291.141,1992.7140000000002,278799.894,48282.638999999996,40978.935,35439.047999999995,29876.77,24867.461,20585.296000000006,17114.922,14213.581,11658.948999999999,9648.041000000001,8045.118999999998,6604.469,5348.370000000001,4008.625,2743.0730000000003,2544.2799999999997,281959.578
1995.0,Eastern Africa,40024.267,33911.844,28961.903999999995,24115.876999999997,19841.489,16234.708000000002,13280.912999999999,10971.738,8914.486,7195.156,5710.589000000001,4576.467,3782.6169999999997,2722.3230000000003,1880.087,1809.7539999999997,223934.219,20151.506,17027.119,14517.844000000001,12038.257,9878.731999999998,7964.732000000001,6504.783,5350.983000000001,4355.406000000001,3468.823,2737.72,2180.706,1794.0770000000002,1263.6740000000002,868.573,836.091,110939.02600000003,19872.757999999994,16884.727,14444.064000000002,12077.618,9962.753999999999,8269.978,6776.129,5620.766,4559.075,3726.3379999999997,2972.863,2395.7669999999994,1988.5420000000001,1458.655,1011.506,973.6780000000001,112995.218
1995.0,Burundi,1167.689,1018.812,825.5840000000001,621.778,446.985,378.658,343.83299999999997,310.87800000000004,245.426,153.757,124.36099999999999,107.40199999999999,89.746,65.695,44.807,41.632,5987.042999999999,586.9159999999999,511.66499999999996,413.33799999999997,309.074,218.35700000000003,180.748,163.12400000000002,148.728,117.68799999999999,70.92099999999999,55.57,47.50299999999999,39.25,28.031000000000002,18.335,15.899999999999999,2925.148,580.7719999999999,507.1479999999999,412.246,312.704,228.62899999999996,197.91199999999998,180.709,162.14999999999998,127.738,82.837,68.791,59.9,50.495000000000005,37.664,26.472,25.729,3061.8959999999997
1995.0,Comoros,81.76100000000001,72.453,61.942,50.134,41.259,34.807,29.591,24.654000000000003,19.332,14.03,12.231,10.333,8.202,6.191,4.277,4.196999999999999,475.394,41.592999999999996,36.779,31.377000000000002,25.329,20.802000000000003,17.534,14.894,12.377,9.691,7.076,6.03,5.038,3.858,2.8289999999999997,1.881,1.7129999999999996,238.80100000000002,40.168000000000006,35.672000000000004,30.568000000000005,24.805,20.458,17.273000000000003,14.699,12.276,9.641,6.954000000000001,6.199999999999999,5.295,4.343999999999999,3.362,2.395,2.4829999999999997,236.59300000000002
1995.0,Djibouti,99.837,96.22500000000001,76.033,69.985,56.686,49.287,42.985,33.135999999999996,24.409,22.22,17.558,13.780999999999999,10.578000000000001,7.691,5.115,4.862,630.3879999999999,50.611000000000004,48.672000000000004,38.373999999999995,35.265,28.434000000000005,25.166,22.444,16.934,11.854000000000001,10.989,8.621,6.7,5.0649999999999995,3.606,2.337,2.0970000000000004,317.1689999999999,49.224000000000004,47.553,37.659,34.72,28.252000000000002,24.122,20.541999999999998,16.202,12.555,11.230999999999998,8.934,7.0809999999999995,5.513,4.085,2.777,2.7660000000000005,313.21600000000007
1995.0,Eritrea,370.16999999999996,379.483,325.64899999999994,227.625,152.921,111.87599999999999,98.872,90.51000000000002,94.287,90.471,77.38499999999999,62.807,48.132,33.914,21.645000000000003,18.475,2204.222,187.238,190.984,163.53199999999998,113.548,76.009,55.575,49.663,45.629999999999995,45.462999999999994,44.247,37.662000000000006,30.581000000000003,22.956,15.966999999999999,9.955,7.974000000000001,1096.9839999999997,182.93200000000002,188.498,162.117,114.076,76.912,56.303,49.208999999999996,44.881,48.824,46.225,39.721000000000004,32.226,25.177,17.948,11.689,10.505,1107.2430000000002
1995.0,Ethiopia,10535.009,8665.146999999999,7373.5779999999995,5842.508,4816.217000000001,3903.441,3147.9889999999996,2740.633,2294.324,2005.831,1625.345,1267.376,1067.5059999999999,702.803,525.06,535.141,57047.908,5321.231,4377.835,3718.0420000000004,2922.861,2443.381,1899.1190000000001,1515.79,1303.8809999999999,1123.182,966.647,799.529,628.17,536.116,336.53299999999996,258.051,290.411,28440.779,5213.778,4287.312,3655.5350000000003,2919.6469999999995,2372.8340000000003,2004.3200000000002,1632.1999999999998,1436.753,1171.143,1039.184,825.816,639.206,531.388,366.269,267.009,244.73300000000003,28607.127
1995.0,Kenya,4746.075,4386.449,3861.6980000000003,3221.112,2633.229,2092.072,1674.3109999999997,1333.13,1050.8020000000001,755.229,514.22,449.20000000000005,390.033,286.402,190.23900000000003,184.095,27768.296,2392.2290000000003,2203.353,1937.147,1612.411,1312.469,1037.9940000000001,827.222,655.975,513.169,367.014,247.757,213.074,184.481,135.017,89.285,81.99199999999999,13810.589,2353.848,2183.094,1924.5529999999999,1608.7,1320.759,1054.078,847.088,677.1569999999999,537.6320000000001,388.21400000000006,266.464,236.12900000000002,205.552,151.38500000000002,100.953,102.10199999999999,13957.707999999999
1995.0,Madagascar,2438.716,1973.648,1673.2640000000001,1452.0990000000002,1213.854,1000.934,828.878,688.059,561.935,395.281,322.61100000000005,283.90000000000003,237.33399999999997,175.67399999999998,117.485,111.72800000000002,13475.400000000001,1221.877,988.2639999999999,838.903,728.1519999999999,604.932,497.18399999999997,410.22600000000006,340.134,277.465,191.75199999999998,153.599,136.84300000000002,116.606,89.67099999999999,62.177,57.983000000000004,6715.768,1216.8390000000002,985.384,834.362,723.9459999999999,608.925,503.751,418.652,347.92499999999995,284.469,203.529,169.011,147.058,120.728,86.002,55.30800000000001,53.74600000000001,6759.635000000002
1995.0,Malawi,1776.769,1476.6839999999997,1176.5610000000001,1015.643,859.8240000000001,715.1390000000001,587.02,481.966,389.817,348.35,281.928,223.752,175.811,135.33,97.59,102.23100000000001,9844.414999999999,889.5640000000001,734.347,585.415,506.053,426.951,351.708,290.286,241.111,197.08200000000002,173.49,138.00900000000001,108.174,85.632,64.614,44.95,45.426,4882.811999999999,887.2049999999999,742.338,591.145,509.591,432.87,363.43299999999994,296.733,240.854,192.735,174.858,143.91899999999998,115.578,90.179,70.715,52.641000000000005,56.812,4961.606
1995.0,Mauritius,111.011,97.408,101.78399999999999,104.928,110.00600000000001,110.82300000000001,96.744,82.82,73.44500000000001,63.413000000000004,48.85600000000001,38.150999999999996,30.578,22.817,17.284,18.605,1128.673,56.43299999999999,49.295,51.78,52.958000000000006,55.56699999999999,56.731,50.559,41.808,36.71,31.729,23.347,17.771,14.164000000000001,10.241999999999999,7.2490000000000006,6.306,562.6489999999999,54.577,48.114,50.004999999999995,51.97,54.437999999999995,54.092000000000006,46.184,41.013000000000005,36.736,31.685,25.507999999999996,20.378,16.417,12.574,10.034,12.301999999999998,566.027
1995.0,Mayotte,20.08,19.566,16.493,13.849,11.258999999999999,9.469000000000001,7.356999999999999,5.774,4.7700000000000005,3.748,3.044,2.307,1.7779999999999998,1.3090000000000002,0.984,1.394,123.18100000000001,10.166999999999998,9.892,8.317,6.9719999999999995,5.67,4.773,3.7199999999999998,2.947,2.483,2.02,1.6199999999999999,1.256,0.9349999999999998,0.6930000000000001,0.481,0.605,62.550999999999995,9.915,9.674,8.174999999999999,6.877,5.591,4.696999999999999,3.636,2.827,2.287,1.73,1.425,1.052,0.8440000000000001,0.616,0.502,0.787,60.635
1995.0,Mozambique,2721.93,2215.6530000000002,1921.681,1613.691,1334.687,1107.535,925.0840000000001,760.293,655.577,557.087,457.228,377.092,304.33,228.998,156.228,146.192,15483.286,1359.392,1105.768,943.517,776.2149999999999,614.677,495.912,428.33500000000004,356.983,307.976,256.256,205.844,166.70600000000002,133.031,99.863,67.833,62.959999999999994,7381.268,1362.5389999999998,1109.886,978.164,837.4760000000001,720.0089999999999,611.62,496.74899999999997,403.312,347.59900000000005,300.83,251.38299999999998,210.385,171.296,129.136,88.394,83.23100000000001,8102.009000000001
1995.0,Réunion,69.318,67.907,62.629999999999995,62.035,60.855,63.26,60.028999999999996,50.78399999999999,40.984,29.583000000000002,24.668,21.568,19.038999999999998,14.289,11.676,14.916,673.541,35.006,34.194,31.494,31.186,30.355,30.630000000000003,28.912999999999997,25.08,20.369,14.582999999999998,11.804000000000002,9.91,9.178,6.475,4.899,4.931,329.00699999999995,34.311,33.711999999999996,31.136000000000003,30.848,30.498999999999995,32.628,31.116999999999997,25.705,20.616000000000003,15.002,12.864,11.658000000000001,9.862,7.816000000000001,6.777,9.985,344.536
1995.0,Rwanda,779.773,842.5169999999999,832.581,700.219,553.538,458.21799999999996,393.435,332.27599999999995,246.76100000000002,191.155,132.65300000000002,99.703,102.60700000000001,79.52000000000001,47.397999999999996,44.141,5836.495000000002,379.63300000000004,407.371,414.77,347.25300000000004,269.632,226.259,194.554,162.566,118.148,87.945,57.894,46.480999999999995,46.577000000000005,38.294,22.159999999999997,18.738999999999997,2838.2760000000003,400.13800000000003,435.14599999999996,417.80999999999995,352.966,283.906,231.95600000000002,198.88,169.712,128.613,103.21,74.758,53.221999999999994,56.03,41.226,25.238,25.403,2998.214
1995.0,Seychelles,8,8.019,7.970000000000001,7.7459999999999996,7.308,6.602,6.496,5.817,4.503,2.243,2.25,2.23,2.1149999999999998,1.875,1.465,2.01,76.649,4.101,4.099,4.067,3.942,3.686,3.2960000000000003,3.2510000000000003,2.9979999999999998,2.395,1.245,1.177,0.9870000000000001,0.9830000000000001,0.8390000000000001,0.618,0.6980000000000001,38.382,3.8980000000000006,3.922,3.902,3.802,3.621,3.307,3.244,2.819,2.109,0.998,1.074,1.2449999999999999,1.1300000000000001,1.039,0.8479999999999999,1.313,38.271
1995.0,Somalia,1442.873,1090.106,865.732,739.869,657.9280000000001,557.614,462.316,390.743,328.15500000000003,265.706,204.94100000000003,162.288,116.194,88.647,60.909000000000006,57.616,7491.636999999999,723.7639999999999,546.308,433.375,369.42999999999995,325.806,275.63800000000003,233.566,202.51,171.084,138.807,104.916,79.693,56.57599999999999,41.969,28.045999999999996,25.340999999999998,3756.8289999999997,719.109,543.798,432.356,370.44100000000003,332.124,281.976,228.74900000000002,188.233,157.071,126.901,100.02499999999999,82.595,59.619,46.679,32.865,32.276999999999994,3734.8180000000007
1995.0,South Sudan,927.267,745.357,603.903,526.28,449.37399999999997,380.886,313.104,254.00600000000003,198.85899999999998,186.74099999999999,158.102,125.53999999999999,97.959,70.053,44.272,36.38,5118.083,467.76899999999995,374.62800000000004,302.94,263.669,224.30399999999997,189.088,154.662,124.90700000000001,97.021,92.431,77.728,60.856,46.17,32.944,20.756,16.043000000000003,2545.9160000000006,459.498,370.73,300.962,262.61,225.068,191.8,158.44299999999998,129.101,101.83699999999999,94.30999999999999,80.374,64.685,51.789,37.11,23.515,20.336000000000002,2572.1679999999997
1995.0,Uganda,4100.304,3254.277,2642.537,2174.58,1775.3650000000002,1472.317,1176.135,923.2610000000001,739.2629999999999,572.0600000000001,451.288,328.34700000000004,301.856,222.927,148.635,130,20413.152,2067.025,1627.71,1316.205,1084.172,884.938,732.1600000000001,581.544,451.41999999999996,355.306,272.43800000000005,212.589,151.755,135.8,97.84100000000001,62.866,51.293,10085.062,2033.28,1626.5680000000002,1326.334,1090.4089999999999,890.4269999999999,740.157,594.59,471.84100000000007,383.95500000000004,299.623,238.7,176.59199999999998,166.05599999999998,125.085,85.769,78.70899999999999,10328.095000000001
1995.0,United Republic of Tanzania,5256.228000000001,4408.635,3764.065,3224.6400000000003,2696.02,2221.092,1808.0529999999999,1465.147,1170.195,988.426,779.488,617.302,475.54299999999995,346.154,228.34200000000004,199.805,29649.135000000006,2657.982,2221.841,1894.403,1622.6460000000002,1354.083,1112.4599999999998,901.266,727.01,576.581,474.843,368.592,287.415,217.176,154.47500000000002,99.038,82.04199999999999,14751.853000000003,2598.246,2186.794,1869.663,1601.996,1341.9370000000004,1108.63,906.786,738.137,593.611,513.582,410.89500000000004,329.88800000000003,258.368,191.67999999999998,129.302,117.75999999999999,14897.275000000003
1995.0,Zambia,1657.136,1390.556,1212.373,1040.626,839.448,659.4849999999999,544.4050000000001,427.382,329.278,262.907,207.841,167.704,131.947,98.007,66.572,60.94,9096.607,833.803,697.327,609.7449999999999,523.027,418.42199999999997,326.35799999999995,269.433,211.082,161.148,129.12,100.066,79.47500000000001,60.611000000000004,44.048,28.833999999999996,25.543000000000003,4518.0419999999995,823.3319999999999,693.2280000000001,602.629,517.5989999999999,421.026,333.12800000000004,274.973,216.3,168.13000000000002,133.788,107.77499999999999,88.225,71.336,53.96,37.737,35.4,4578.566
1995.0,Zimbabwe,1714.321,1702.942,1555.8460000000002,1406.5300000000002,1124.726,901.193,734.2760000000001,570.4689999999999,442.364,286.918,264.591,215.68399999999997,171.329,134.027,90.104,95.39399999999999,11410.713999999998,865.172,856.787,781.103,704.094,560.257,446.39900000000006,361.331,276.902,210.591,135.26999999999998,125.366,102.318,78.91199999999999,59.723,38.822,38.093999999999994,5641.141000000001,849.1489999999999,846.156,774.743,702.435,564.4689999999999,454.79499999999996,372.946,293.568,231.774,151.647,139.226,113.369,92.419,74.304,51.281,57.29900000000001,5769.579999999999
1995.0,Middle Africa,15455.536,12538.551999999998,10503.018000000002,8732.327,7269.771,5926.052000000001,4974.5470000000005,4055.703,3295.232,2779.9589999999994,2305.989,1909.2320000000002,1503.77,1112.925,731.411,681.1340000000001,83775.15800000001,7765.438,6289.056,5263.960999999999,4371.802,3628.773,2949.361,2486.8580000000006,2017.6649999999997,1638.1090000000002,1361.199,1107.6380000000001,889.9359999999999,689.2230000000001,497.822,320.151,280.744,41557.73599999999,7690.098,6249.499,5239.06,4360.526,3640.9990000000003,2976.696,2487.69,2038.042,1657.1240000000003,1418.762,1198.3519999999999,1019.2930000000001,814.554,615.1,411.25800000000004,400.39,42217.44299999999
1995.0,Angola,2670.6049999999996,2170.268,1794.765,1479.3010000000002,1238.878,931.171,854.9699999999999,663.065,480.835,423.25,341.97200000000004,303.75199999999995,238.458,170.482,96.444,86.99000000000001,13945.206,1330.328,1079.11,892.012,735.5540000000001,614.664,463.59400000000005,444.737,342.848,256.628,218.69099999999997,170.642,138.593,110.805,77.95400000000001,45.287000000000006,39.019999999999996,6960.467,1340.277,1091.1580000000001,902.7510000000001,743.747,624.2149999999999,467.57800000000003,410.23299999999995,320.217,224.205,204.56099999999998,171.33,165.15900000000002,127.655,92.528,51.156000000000006,47.968,6984.737999999999
