Year,Destination,0-4_(mf),5-9_(mf),10-14_(mf),15-19_(mf),20-24_(mf),25-29_(mf),30-34_(mf),35-39_(mf),40-44_(mf),45-49_(mf),50-54_(mf),55-59_(mf),60-64_(mf),65-69_(mf),70-74_(mf),75+_(mf),Total_(mf),0-4_(m),5-9_(m),10-14_(m),15-19_(m),20-24_(m),25-29_(m),30-34_(m),35-39_(m),40-44_(m),45-49_(m),50-54_(m),55-59_(m),60-64_(m),65-69_(m),70-74_(m),75+_(m),Total_(m),0-4_(f),5-9_(f),10-14_(f),15-19_(f),20-24_(f),25-29_(f),30-34_(f),35-39_(f),40-44_(f),45-49_(f),50-54_(f),55-59_(f),60-64_(f),65-69_(f),70-74_(f),75+_(f),Total_(f)
2005,Geographic regions,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2005,Africa,1160823,1193423,1196581,1313251,1569442,1720095,1688309,1476211,1216182,961576,753268,582341,441858,304007,192771,199534,15969835,591457,603387,601084,650559,788359,898883,929524,851811,725038,578023,455093,347002,257531,173552,108432,106787,8666607,569366,590036,595497,662692,781083,821212,758785,624400,491144,383553,298175,235339,184327,130455,84339,92747,7303228
2005,Asia,2122991,2188813,2369201,2907771,4385421,5758289,5944831,5399455,4676128,3835728,3082250,2566294,1986489,1649632,1457693,3108320,53439306,1093551,1129812,1219807,1512131,2348858,3294618,3497427,3195458,2772270,2249115,1749348,1379071,1009204,781537,647352,1416217,29295776,1029439,1059000,1149393,1395639,2036563,2463670,2447415,2203996,1903857,1586613,1332901,1187222,977284,868094,810341,1692103,24143530
2005,Europe,769653,1320140,2017882,3115977,4659099,5822539,6378391,6383157,6222947,5643772,5028678,4291928,3461796,2714194,2267118,3496753,63594822,394860,678095,1039659,1597829,2284662,2854028,3182083,3209142,3125200,2773134,2390188,2061956,1640171,1245514,981286,1317495,30775683,374793,642045,978223,1518148,2374437,2968511,3196308,3174015,3097747,2870638,2638490,2229972,1821625,1468680,1285832,2179258,32819139
2005,Latin America and the Caribbean,225943,365240,406962,440462,583328,667988,659038,613897,552088,495991,443929,403836,347241,297035,262265,459699,7224942,116594,186538,206204,218099,282337,323719,326519,306146,275237,249702,226088,206765,177954,152805,131244,204383,3590334,109349,178702,200758,222363,300991,344269,332519,307751,276851,246289,217841,197071,169287,144230,131021,255316,3634608
2005,Northern America,467085,1179451,1782555,2606336,3238615,4446695,4776884,4847443,4393201,4026843,3351499,2656655,2236278,1642172,1399508,2312037,45363257,236908,603596,935883,1402105,1749700,2355534,2472191,2477065,2212057,1987940,1610500,1247207,1016582,722993,589739,924640,22544640,230177,575855,846672,1204231,1488915,2091161,2304693,2370378,2181144,2038903,1740999,1409448,1219696,919179,809769,1387397,22818617
2005,Oceania,62967,139653,191257,262803,379413,406757,459274,525268,589500,524990,536214,516914,390614,331497,261593,444698,6023412,32068,71292,97549,134656,193398,200116,222819,255834,288222,262851,265523,263845,200974,170606,132608,195437,2987798,30899,68361,93708,128147,186015,206641,236455,269434,301278,262139,270691,253069,189640,160891,128985,249261,3035614
2005,Sustainable Development Goal (SDG) regions,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2005,SUB-SAHARAN AFRICA,1028997,1064355,1063146,1168308,1395064,1549626,1520138,1326337,1087593,855646,667907,514316,383139,261821,161871,174039,14222466,521607,535037,530320,571674,687762,795905,822599,751979,637610,507023,399229,303753,222391,149953,91312,93443,7621682,507390,529318,532826,596634,707302,753721,697539,574358,449983,348623,268678,210563,160748,111868,70559,80596,6600784
2005,Eastern Africa,346218,389094,365623,388794,465022,488072,483353,424492,356581,280786,226862,172611,137405,91904,68443,77557,4762817,182160,204831,191313,201208,234470,251996,256401,231044,197488,156321,127075,96490,75641,50218,37253,41542,2535451,164058,184263,174310,187586,230552,236076,226952,193448,159093,124465,99787,76121,61764,41686,31190,36015,2227366
2005,Burundi,20899,13760,16787,13395,12533,15339,17360,16427,13135,9971,6832,5223,3682,3053,2630,1848,172874,8909,5880,7204,6118,6449,8636,9743,8880,6809,4982,3348,2491,1761,1461,1258,876,84805,11990,7880,9583,7277,6084,6703,7617,7547,6326,4989,3484,2732,1921,1592,1372,972,88069
2005,Comoros,496,739,937,1043,1203,1425,1546,1464,1231,959,761,559,376,235,94,141,13209,222,322,402,457,544,655,710,698,609,494,409,307,206,125,51,75,6286,274,417,535,586,659,770,836,766,622,465,352,252,170,110,43,66,6923
2005,Djibouti,3995,5527,7324,9559,11379,11989,11005,8869,6499,4614,3432,2893,2275,1214,607,910,92091,2657,3426,4163,4882,5357,5872,5671,5195,4073,2937,2208,1846,1447,702,352,527,51315,1338,2101,3161,4677,6022,6117,5334,3674,2426,1677,1224,1047,828,512,255,383,40776
2005,Eritrea,870,787,1081,1341,1540,1651,1594,1392,1136,897,696,547,382,200,80,120,14314,476,433,599,743,848,899,860,745,604,475,367,286,207,97,39,51,7729,394,354,482,598,692,752,734,647,532,422,329,261,175,103,41,69,6585
2005,Ethiopia,29619,34710,41175,48801,55033,57640,54316,46771,37980,30016,23887,19293,16211,9395,3758,5637,514242,15831,18548,22005,26009,29200,30429,28541,24464,19778,15531,12277,9814,8297,4503,1802,2696,269725,13788,16162,19170,22792,25833,27211,25775,22307,18202,14485,11610,9479,7914,4892,1956,2941,244517
2005,Kenya,47956,64038,58667,62474,72914,83971,92059,72822,59548,43977,34706,24698,20199,13223,10437,11665,773354,26529,35512,32970,34172,36906,41974,45747,36474,30200,22648,17974,12702,9578,6332,5027,5619,400364,21427,28526,25697,28302,36008,41997,46312,36348,29348,21329,16732,11996,10621,6891,5410,6046,372990
2005,Madagascar,1374,1426,1420,1263,1283,1705,2003,1919,1756,1744,1952,2120,2030,1692,1263,1108,26058,557,587,603,578,650,917,1043,957,887,960,1190,1404,1427,1240,928,816,14744,817,839,817,685,633,788,960,962,869,784,762,716,603,452,335,292,11314
2005,Malawi,13995,13632,13716,16457,20792,22369,21105,18553,15578,12761,10628,8363,6451,5165,8805,13291,221661,6962,6718,6582,7730,9803,10925,10610,9338,7669,6097,4964,3827,2896,2270,3819,5721,105931,7033,6914,7134,8727,10989,11444,10495,9215,7909,6664,5664,4536,3555,2895,4986,7570,115730
2005,Mauritius,359,449,479,699,1033,4026,4857,3725,1544,803,498,412,263,195,146,159,19647,183,233,226,279,355,1370,2072,1839,868,486,300,253,163,128,92,96,8943,176,216,253,420,678,2656,2785,1886,676,317,198,159,100,67,54,63,10704
2005,Mayotte,3350,3647,4630,6130,7696,8593,8215,6864,5010,2808,1782,1813,1521,770,144,203,63176,1770,1818,2124,2723,3508,4059,4004,3471,2665,1583,1031,1043,863,475,92,135,31364,1580,1829,2506,3407,4188,4534,4211,3393,2345,1225,751,770,658,295,52,68,31812
2005,Mozambique,27469,23326,24184,29792,44005,29638,22654,18438,12656,10025,7533,5602,3850,2277,1328,1902,264679,13317,11448,11547,13448,19697,13778,11300,9482,6670,5225,3987,3023,2125,1212,689,960,127908,14152,11878,12637,16344,24308,15860,11354,8956,5986,4800,3546,2579,1725,1065,639,942,136771
2005,Réunion,3869,9083,11721,11914,8540,9757,11219,11308,9948,8210,7165,4719,2898,1855,1196,1674,115076,2003,4675,5960,5978,4223,4785,5516,5661,5115,4354,3921,2667,1686,1087,669,896,59196,1866,4408,5761,5936,4317,4972,5703,5647,4833,3856,3244,2052,1212,768,527,778,55880
2005,Rwanda,30737,32820,29423,35306,52612,55797,48968,39086,29502,22215,14993,12483,7515,5540,3897,2293,423187,15394,16072,14133,16969,25333,28268,25480,21186,16281,11880,7717,6210,3600,2430,1552,774,213279,15343,16748,15290,18337,27279,27529,23488,17900,13221,10335,7276,6273,3915,3110,2345,1519,209908
2005,Seychelles,267,335,330,325,951,1255,1489,1240,1054,641,340,251,176,133,103,107,8997,156,193,194,202,624,852,975,809,681,420,220,162,113,90,67,62,5820,111,142,136,123,327,403,514,431,373,221,120,89,63,43,36,45,3177
2005,Somalia,2742,2189,1610,1493,1645,1962,2022,1925,1614,1217,836,591,444,164,100,116,20670,1371,1085,740,670,771,991,1118,1151,1012,775,530,367,264,95,54,53,11047,1371,1104,870,823,874,971,904,774,602,442,306,224,180,69,46,63,9623
2005,South Sudan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2005,Uganda,72624,93207,58424,45474,49879,46711,40081,36064,34733,31067,31543,19355,15541,8028,6551,4026,593308,36082,47208,29975,22792,21142,19466,17669,16803,17256,16313,17781,11212,8722,4292,3457,1960,292130,36542,45999,28449,22682,28737,27245,22412,19261,17477,14754,13762,8143,6819,3736,3094,2066,301178
2005,United Republic of Tanzania,56592,52003,47303,51650,60097,66406,72032,72489,65995,52860,40863,33111,28860,25004,21803,24085,771153,35708,32581,29419,31891,36992,41040,44907,45555,41692,33559,26167,21465,18958,16596,14473,15980,486983,20884,19422,17884,19759,23105,25366,27125,26934,24303,19301,14696,11646,9902,8408,7330,8105,284170
2005,Zambia,15069,18556,23123,24950,26455,26442,24424,20741,17134,14261,12091,10212,7275,6078,2429,3655,252895,7376,9065,11279,12265,13253,13530,12650,10773,8908,7427,6304,5357,3844,3300,1319,1978,128628,7693,9491,11844,12685,13202,12912,11774,9968,8226,6834,5787,4855,3431,2778,1110,1677,124267
2005,Zimbabwe,13936,18860,23289,26728,35432,41396,46404,44395,40528,31740,26324,20366,17456,7683,3072,4617,402226,6657,9027,11188,13302,18815,23550,27785,27563,25711,20175,16380,12054,9484,3783,1513,2267,229254,7279,9833,12101,13426,16617,17846,18619,16832,14817,11565,9944,8312,7972,3900,1559,2350,172972
2005,Middle Africa,145465,154156,162343,179511,202449,208816,192600,171429,142767,112102,88392,72808,53399,35089,16657,20798,1958781,72334,76867,79512,84989,100483,104184,98819,90604,76603,58277,47248,39272,31431,20617,9519,11478,1002237,73131,77289,82831,94522,101966,104632,93781,80825,66164,53825,41144,33536,21968,14472,7138,9320,956544
2005,Angola,4752,3725,5454,6522,7663,7708,6165,4353,3183,2499,2186,1885,1597,1458,1167,1012,61329,2075,1594,2296,2683,3203,3652,3403,2607,1938,1524,1334,1146,913,769,616,487,30240,2677,2131,3158,3839,4460,4056,2762,1746,1245,975,852,739,684,689,551,525,31089
2005,Cameroon,4631,11518,15120,20247,28737,31783,32045,29093,24495,20366,14952,11765,8335,6634,3291,2491,265503,2453,6121,8075,10917,15593,17244,17379,15786,13291,11051,8426,6994,5089,4119,2044,1547,146129,2178,5397,7045,9330,13144,14539,14666,13307,11204,9315,6526,4771,3246,2515,1247,944,119374
2005,Central African Republic,11145,10075,6647,5295,6696,8086,8868,8699,7530,5962,4652,3323,2655,1845,1447,1524,94449,5447,5096,3456,2756,3478,4299,4819,4780,4147,3310,2654,1915,1491,995,780,813,50236,5698,4979,3191,2539,3218,3787,4049,3919,3383,2652,1998,1408,1164,850,667,711,44213
2005,Chad,45258,40251,33705,34002,35177,32738,29279,26869,23667,14992,10857,10048,6394,3721,2153,2951,352062,20373,18000,13665,12486,17038,14190,13078,13981,13235,6227,4715,3906,4173,2316,1105,1227,159715,24885,22251,20040,21516,18139,18548,16201,12888,10432,8765,6142,6142,2221,1405,1048,1724,192347
2005,Congo,32880,25534,23854,23577,27641,33254,33523,31613,24869,18729,13938,11172,8600,4770,1908,2862,318724,17752,13320,12034,11851,14324,17953,18613,17761,14003,10576,7961,6471,5017,2796,1119,1678,173229,15128,12214,11820,11726,13317,15301,14910,13852,10866,8153,5977,4701,3583,1974,789,1184,145495
2005,Democratic Republic of the Congo,25756,44064,59565,69154,72846,70129,58456,48707,39778,33804,29224,24728,19368,13645,5458,8187,622869,13187,22461,30119,33305,33729,32389,27231,22300,18090,15705,14240,12743,10871,7960,3184,4776,302290,12569,21603,29446,35849,39117,37740,31225,26407,21688,18099,14984,11985,8497,5685,2274,3411,320579
2005,Equatorial Guinea,415,343,343,427,579,704,777,735,627,482,363,281,225,157,52,78,6588,170,134,139,189,290,391,464,452,388,297,217,162,129,91,24,27,3564,245,209,204,238,289,313,313,283,239,185,146,119,96,66,28,51,3024
2005,Gabon,20536,18540,17500,20055,22820,24139,23287,21207,18415,14937,11803,9231,5963,2696,1078,1617,233824,10830,10097,9661,10704,12708,13957,13753,12870,11408,9397,7453,5712,3596,1480,593,888,135107,9706,8443,7839,9351,10112,10182,9534,8337,7007,5540,4350,3519,2367,1216,485,729,98717
2005,Sao Tome and Principe,92,106,155,232,290,275,200,153,203,331,417,375,262,163,103,76,3433,47,44,67,98,120,109,79,67,103,190,248,223,152,91,54,35,1727,45,62,88,134,170,166,121,86,100,141,169,152,110,72,49,41,1706
2005,Southern Africa,36948,44901,54991,90776,149607,190349,189104,169890,149379,130786,111262,90920,70322,48525,22369,32545,1582674,18064,22085,27967,48271,83761,112008,115856,106148,92878,79839,66183,50319,36356,23691,10816,15558,909800,18884,22816,27024,42505,65846,78341,73248,63742,56501,50947,45079,40601,33966,24834,11553,16987,672874
2005,Botswana,3623,3939,4189,4509,8715,12651,12338,10033,7513,5325,3830,2573,1707,1325,932,1412,84614,2004,2130,2258,2405,4793,7215,7334,6176,4653,3296,2324,1535,976,748,511,774,49132,1619,1809,1931,2104,3922,5436,5004,3857,2860,2029,1506,1038,731,577,421,638,35482
2005,Eswatini,2129,1855,1735,1894,3226,4017,3442,3159,2655,2327,1918,1410,1130,900,605,990,33392,1071,913,838,914,1642,2173,1943,1799,1499,1272,1039,715,552,393,244,362,17369,1058,942,897,980,1584,1844,1499,1360,1156,1055,879,695,578,507,361,628,16023
2005,Lesotho,371,232,278,405,814,872,835,768,590,442,289,167,83,45,39,60,6290,198,124,148,212,424,468,461,440,336,247,154,83,45,23,18,21,3402,173,108,130,193,390,404,374,328,254,195,135,84,38,22,21,39,2888
2005,Namibia,5059,5960,7237,8865,11848,11921,9139,7730,7091,6430,5667,4810,4037,3495,3702,4356,107347,2557,2970,3713,4927,6898,6734,4958,4277,3843,3430,3063,2583,2148,1814,1763,1947,57625,2502,2990,3524,3938,4950,5187,4181,3453,3248,3000,2604,2227,1889,1681,1939,2409,49722
2005,South Africa,25766,32915,41552,75103,125004,160888,163350,148200,131530,116262,99558,81960,63365,42760,17091,25727,1351031,12234,15948,21010,39813,70004,95418,101160,93456,82547,71594,59603,45403,32635,20713,8280,12454,782272,13532,16967,20542,35290,55000,65470,62190,54744,48983,44668,39955,36557,30730,22047,8811,13273,568759
2005,Western Africa,500366,476204,480189,509227,577986,662389,655081,560526,438866,331972,241391,177977,122013,86303,54402,43139,5918194,249049,231254,231528,237206,269048,327717,351523,324183,270641,212586,158723,117672,78963,55427,33724,24865,3174194,251317,244950,248661,272021,308938,334672,303558,236343,168225,119386,82668,60305,43050,30876,20678,18274,2744000
2005,Benin,13522,17941,16172,17720,24776,30001,29261,21830,15900,11534,7161,5785,3521,2743,2010,2012,221889,6523,8314,7337,7815,10663,13249,14566,11492,8870,6515,4035,3386,1867,1354,999,897,107882,6999,9627,8835,9905,14113,16752,14695,10338,7030,5019,3126,2399,1654,1389,1011,1115,114007
2005,Burkina Faso,39352,106719,93956,95865,75497,61089,43468,29136,18444,12025,7649,4698,3719,2160,1801,2080,597658,19734,54431,48020,44650,33806,27408,20651,13727,8515,5345,3402,2033,1601,972,752,824,285871,19618,52288,45936,51215,41691,33681,22817,15409,9929,6680,4247,2665,2118,1188,1049,1256,311787
2005,Cabo Verde,229,370,624,836,1232,1693,1864,1984,1464,1103,521,261,177,138,104,100,12700,115,185,317,431,654,923,987,998,720,566,281,139,84,49,38,36,6523,114,185,307,405,578,770,877,986,744,537,240,122,93,89,66,64,6177
2005,Côte d'Ivoire,92201,79379,83547,113181,201518,298528,322420,282473,227314,177053,131844,96832,66377,49239,29032,14152,2265090,36258,29304,28933,41600,84803,146075,175708,169164,146548,121139,94311,70495,47058,34403,19727,9164,1254690,55943,50075,54614,71581,116715,152453,146712,113309,80766,55914,37533,26337,19319,14836,9305,4988,1010400
2005,Gambia,17673,15821,14339,18648,20998,23512,20004,14281,10884,7916,6249,4242,3394,1621,926,1397,181905,8442,7234,6265,8339,10355,12886,11205,7924,6406,5145,4308,2901,2322,1030,589,879,96230,9231,8587,8074,10309,10643,10626,8799,6357,4478,2771,1941,1341,1072,591,337,518,85675
2005,Ghana,20702,26420,26965,28935,33366,31214,29103,24839,19689,16732,12287,10252,6935,5975,4598,6424,304436,10752,13295,13538,14377,16339,15287,14610,12182,10442,9269,6561,5954,3868,3533,2703,4068,156778,9950,13125,13427,14558,17027,15927,14493,12657,9247,7463,5726,4298,3067,2442,1895,2356,147658
2005,Guinea,19356,23617,28131,28645,26992,25216,20281,14279,9909,8076,7207,6478,5279,2700,1536,1909,229611,9656,12025,14241,13758,12264,11479,9599,7132,5164,4226,3710,3254,2449,1243,681,857,111738,9700,11592,13890,14887,14728,13737,10682,7147,4745,3850,3497,3224,2830,1457,855,1052,117873
2005,Guinea-Bissau,3058,2764,2105,1987,1905,1853,1599,1422,1106,855,578,476,411,287,143,187,20736,1564,1427,1079,975,832,845,784,736,581,448,298,240,206,138,66,79,10298,1494,1337,1026,1012,1073,1008,815,686,525,407,280,236,205,149,77,108,10438
2005,Liberia,7417,9892,10229,7169,8431,10516,8455,7614,5601,4021,2810,1757,1340,859,446,631,87188,3365,4432,4493,3611,5118,6967,5754,5291,3998,2872,2004,1198,888,572,266,354,51183,4052,5460,5736,3558,3313,3549,2701,2323,1603,1149,806,559,452,287,180,277,36005
2005,Mali,8541,15306,27659,33758,33375,28565,25238,21333,16352,13064,9140,7749,5310,4441,3143,3823,256797,4473,8128,14737,17689,16803,14145,12551,10959,8526,6756,4655,3908,2741,2332,1723,2118,132244,4068,7178,12922,16069,16572,14420,12687,10374,7826,6308,4485,3841,2569,2109,1420,1705,124553
2005,Mauritania,6331,6163,5516,4651,4504,5383,6210,5803,4433,3038,2055,1456,1047,714,470,345,58119,3239,3127,2656,2289,2337,3010,3718,3633,2834,1954,1315,923,654,435,271,193,32588,3092,3036,2860,2362,2167,2373,2492,2170,1599,1084,740,533,393,279,199,152,25531
2005,Niger,15999,14229,11915,12020,12436,11573,10356,9499,8366,5299,3838,3552,2260,1315,761,1043,124461,7552,6676,5113,4717,6279,5278,4849,5124,4826,2325,1754,1468,1507,838,405,459,59170,8447,7553,6802,7303,6157,6295,5507,4375,3540,2974,2084,2084,753,477,356,584,65291
2005,Nigeria,207490,98725,93044,76233,62716,68920,83222,83385,66839,46508,30837,20381,13255,8372,5413,3954,969294,112798,51972,49375,40922,33183,37647,49355,53678,45798,32840,21846,14200,9103,5662,3522,2483,564384,94692,46753,43669,35311,29533,31273,33867,29707,21041,13668,8991,6181,4152,2710,1891,1471,404910
2005,Saint Helena,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,163,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78
2005,Senegal,13346,17103,21871,27708,32903,30994,26055,19252,15271,11522,9277,6770,3463,1552,685,526,238298,6735,8925,11678,13412,15835,15637,13416,10536,8847,6794,5546,4140,1960,815,334,244,124854,6611,8178,10193,14296,17068,15357,12639,8716,6424,4728,3731,2630,1503,737,351,282,113444
2005,Sierra Leone,12433,18193,19225,18780,16724,14220,10458,9019,6409,5069,3966,2862,2281,2025,1990,2396,146050,6964,10420,11638,11327,9616,7245,4830,3793,2507,1835,1399,1043,939,920,970,1175,76621,5469,7773,7587,7453,7108,6975,5628,5226,3902,3234,2567,1819,1342,1105,1020,1221,69429
2005,Togo,22716,23562,24891,23091,20613,19112,17087,14377,10885,8157,5972,4426,3244,2162,1344,2160,203799,10879,11359,12108,11294,10161,9636,8940,7814,6059,4557,3298,2390,1716,1131,678,1035,103055,11837,12203,12783,11797,10452,9476,8147,6563,4826,3600,2674,2036,1528,1031,666,1125,100744
2005,NORTHERN AFRICA AND WESTERN ASIA,1478635,1370092,1297679,1242905,1882776,2849598,3074656,2697752,2075967,1540165,1083939,810837,543061,433862,351862,547511,23281297,771466,716199,673082,669498,1106394,1862881,2101296,1853516,1453572,1067549,716261,475963,289082,204855,156701,237531,14355846,707169,653893,624597,573407,776382,986717,973360,844236,622395,472616,367678,334874,253979,229007,195161,309980,8925451
2005,Northern Africa,131826,129068,133435,144943,174378,170469,168171,149874,128589,105930,85361,68025,58719,42186,30900,25495,1747369,69850,68350,70764,78885,100597,102978,106925,99832,87428,71000,55864,43249,35140,23599,17120,13344,1044925,61976,60718,62671,66058,73781,67491,61246,50042,41161,34930,29497,24776,23579,18587,13780,12151,702444
2005,Algeria,12210,11113,10244,11476,14857,16827,17777,17345,17114,16288,14451,11155,8327,6976,5145,6117,197422,6862,6309,5857,6359,8092,9026,9478,9384,9298,8593,7586,6114,4682,4064,2998,3564,108266,5348,4804,4387,5117,6765,7801,8299,7961,7816,7695,6865,5041,3645,2912,2147,2553,89156
2005,Egypt,14518,14404,14866,20841,42723,33900,34161,27908,22219,16878,12677,9015,8228,5248,3407,4013,285006,7817,8008,8387,12575,26164,18972,18816,15940,13221,10037,7636,5393,5182,3344,1924,1795,165211,6701,6396,6479,8266,16559,14928,15345,11968,8998,6841,5041,3622,3046,1904,1483,2218,119795
2005,Libya,39930,37127,40893,49863,61675,70955,72979,66893,55576,42535,31413,23248,17222,6408,4769,3726,625212,21647,20130,22131,27839,38076,50063,56771,55535,47916,37054,27030,19278,12676,4173,3140,2138,445597,18283,16997,18762,22024,23599,20892,16208,11358,7660,5481,4383,3970,4546,2235,1629,1588,179615
2005,Morocco,3804,3653,3385,3310,3833,3864,4011,4170,4253,4057,3815,3386,2901,1963,1704,2270,54379,1982,1897,1727,1783,2134,2134,2082,2107,2182,2094,1947,1661,1333,854,704,922,27543,1822,1756,1658,1527,1699,1730,1929,2063,2071,1963,1868,1725,1568,1109,1000,1348,26836
2005,Sudan,59628,60960,62065,57214,48465,41520,35319,29355,25372,22600,20014,19130,20636,20581,15204,8356,546419,30630,31055,31621,29132,24604,20951,17706,14674,12711,11386,10144,9746,10576,10670,8026,4452,278084,28998,29905,30444,28082,23861,20569,17613,14681,12661,11214,9870,9384,10060,9911,7178,3904,268335
2005,Tunisia,1545,1632,1802,2020,2522,3038,3537,3795,3654,3222,2716,1887,1256,902,589,923,35040,808,853,945,1079,1364,1628,1852,1953,1859,1622,1353,932,602,432,284,434,18000,737,779,857,941,1158,1410,1685,1842,1795,1600,1363,955,654,470,305,489,17040
2005,Western Sahara,191,179,180,219,303,365,387,408,401,350,275,204,149,108,82,90,3891,104,98,96,118,163,204,220,239,241,214,168,125,89,62,44,39,2224,87,81,84,101,140,161,167,169,160,136,107,79,60,46,38,51,1667
2005,Western Asia,1346809,1241024,1164244,1097962,1708398,2679129,2906485,2547878,1947378,1434235,998578,742812,484342,391676,320962,522016,21533928,701616,647849,602318,590613,1005797,1759903,1994371,1753684,1366144,996549,660397,432714,253942,181256,139581,224187,13310921,645193,593175,561926,507349,702601,919226,912114,794194,581234,437686,338181,310098,230400,210420,181381,297829,8223007
2005,Armenia,21624,27264,29941,31291,28801,27591,28588,36352,39713,33503,27413,29419,29710,27281,25911,24717,469119,11455,14208,15304,15323,13199,11759,11680,14962,16579,13941,11302,12058,12177,7437,3205,6812,191401,10169,13056,14637,15968,15602,15832,16908,21390,23134,19562,16111,17361,17533,19844,22706,17905,277718
2005,Azerbaijan,8638,9586,10827,12647,18556,25488,27862,25354,22825,22214,22415,22470,20181,17622,16191,19344,302220,4625,5058,5617,6335,8830,11592,12446,11385,10263,9926,9960,9893,8633,6890,6330,7553,135336,4013,4528,5210,6312,9726,13896,15416,13969,12562,12288,12455,12577,11548,10732,9861,11791,166884
2005,Bahrain,15227,6997,8153,9956,9600,53891,94140,69244,50265,43215,22876,10351,5964,2987,853,299,404018,9354,4242,5024,6239,6638,41114,61746,50405,38198,32841,17385,7867,4533,2198,642,188,288614,5873,2755,3129,3717,2962,12777,32394,18839,12067,10374,5491,2484,1431,789,211,111,115404
2005,Cyprus,2135,3793,5318,6526,12291,15640,15137,13883,11567,8729,6244,4771,4073,3076,1952,2030,117165,1089,1931,2792,3315,5731,6287,5738,5121,4422,3747,2795,2204,1986,1525,898,840,50421,1046,1862,2526,3211,6560,9353,9399,8762,7145,4982,3449,2567,2087,1551,1054,1190,66744
2005,Georgia,1110,2294,3141,3356,4623,4723,4125,3642,3644,4714,5425,5621,5362,6008,4671,9852,72311,679,1422,1876,1918,2474,2223,1787,1492,1431,1945,2121,2844,2054,2395,1784,3210,31655,431,872,1265,1438,2149,2500,2338,2150,2213,2769,3304,2777,3308,3613,2887,6642,40656
2005,Iraq,2595,6966,10150,14324,17500,17971,15563,12160,9194,7188,5729,4813,4310,2226,890,1336,132915,1455,3855,5549,8122,10317,11383,10569,8596,6074,4361,3237,2672,2377,1158,463,695,80883,1140,3111,4601,6202,7183,6588,4994,3564,3120,2827,2492,2141,1933,1068,427,641,52032
2005,Israel,26006,32125,48455,99875,125972,125488,115632,99659,104560,125561,141874,198717,116005,133016,125479,271079,1889503,12924,16038,24331,50292,61977,59894,54072,46371,47878,57581,65288,91865,52728,57967,53938,114661,867805,13082,16087,24124,49583,63995,65594,61560,53288,56682,67980,76586,106852,63277,75049,71541,156418,1021698
2005,Jordan,384626,304394,224048,184938,201522,181423,164144,147409,127161,99942,80806,72851,57651,40216,25538,28745,2325414,194402,151696,112739,92402,101667,92626,84987,77242,67179,53116,41869,37379,29336,19438,12971,14596,1183645,190224,152698,111309,92536,99855,88797,79157,70167,59982,46826,38937,35472,28315,20778,12567,14149,1141769
2005,Kuwait,50657,62811,56172,51406,118282,227283,231438,189097,130194,93114,53577,26591,14976,13609,8504,5616,1333327,30078,37515,33769,32141,79226,162234,161509,135766,90861,66859,40089,19898,10598,8777,5293,3967,918580,20579,25296,22403,19265,39056,65049,69929,53331,39333,26255,13488,6693,4378,4832,3211,1649,414747
2005,Lebanon,11880,20110,98506,76934,87181,93208,86394,70055,54425,43030,33210,24095,20858,16072,11516,9310,756784,5233,9040,43407,34533,39279,41915,56750,30861,35757,29255,23718,17209,8774,6406,4525,3669,390331,6647,11070,55099,42401,47902,51293,29644,39194,18668,13775,9492,6886,12084,9666,6991,5641,366453
2005,Oman,30363,26223,20210,12988,44269,103903,121365,105480,87509,58139,33309,12782,5471,1959,1142,1048,666160,18376,16075,12684,8056,30422,81895,98251,87104,75247,51584,29803,11082,4443,1387,765,668,527842,11987,10148,7526,4932,13847,22008,23114,18376,12262,6555,3506,1700,1028,572,377,380,138318
2005,Qatar,44154,41429,31743,29221,59707,86433,87067,76501,66525,57278,35629,18672,6705,2726,1487,749,646026,29301,27790,22103,20930,43633,64459,66957,61427,55735,49914,31804,15345,5245,2034,1167,584,498428,14853,13639,9640,8291,16074,21974,20110,15074,10790,7364,3825,3327,1460,692,320,165,147598
2005,Saudi Arabia,464179,428007,363864,309184,484308,916314,1036776,914174,670052,434365,250149,112600,57638,25923,17143,17143,6501819,233524,215757,184056,170998,302233,636796,765797,701420,536600,353130,202447,87418,42097,17267,10425,9840,4469805,230655,212250,179808,138186,182075,279518,270979,212754,133452,81235,47702,25182,15541,8656,6718,7303,2032014
